form_id	submission_id	Consent_Form_no	Q01_Think_Brain_Frequency_no	Q02_DietInfl_no	Q02_DietInfl_no_dummy	Q02_EducationInfl_no	Q02_EducationInfl_no_dummy	Q02_GeneticsInfl_no	Q02_GeneticsInfl_no_dummy	Q02_IncomeInfl_no	Q02_IncomeInfl_no_dummy	Q02_LifeGoalsInfl_no	Q02_LifeGoalsInfl_no_dummy	Q02_PhyEnvironmentInfl_no	Q02_PhyEnvironmentInfl_no_dummy	Q02_PhyHealthInfl_no	Q02_PhyHealthInfl_no_dummy	Q02_ProfessionInfl_no	Q02_ProfessionInfl_no_dummy	Q02_SleepHabitsInfl_no	Q02_SleepHabitsInfl_no_dummy	Q02_SocEnvironmentInfl_no	Q02_SocEnvironmentInfl_no_dummy	Q02_SubstanceInfl_no	Q02_SubstanceInfl_no_dummy	Q03_Adolescence_no	Q03_Adolescence_no_dummy	Q03_Child_no	Q03_Child_no_dummy	Q03_MiddleAge_no	Q03_MiddleAge_no_dummy	Q03_OlderAge_no	Q03_OlderAge_no_dummy	Q03_Womb_no	Q03_Womb_no_dummy	Q03_YoungAdult_no	Q03_YoungAdult_no_dummy	Q04_Brain_Disease_no	Q05_AlcoholGen_no	Q05_AlcoholGen_no_dummy	Q05_ExcerciseGen_no	Q05_ExcerciseGen_no_dummy	Q05_HealthyDietGen_no	Q05_HealthyDietGen_no_dummy	Q05_IntellectGen_no	Q05_IntellectGen_no_dummy	Q05_ProtectionGen_no	Q05_ProtectionGen_no_dummy	Q05_RelaxGen_no	Q05_RelaxGen_no_dummy	Q05_SleepGen_no	Q05_SleepGen_no_dummy	Q05_SmokeGen_no	Q05_SmokeGen_no_dummy	Q05_SocialiseGen_no	Q05_SocialiseGen_no_dummy	Q05_SupplementsGen_no	Q05_SupplementsGen_no_dummy	Q05_WorkLifeBalanceGen_no	Q05_WorkLifeBalanceGen_no_dummy	Q06_BrainHealth_Purpose_Spec_no	Q06_ExcercisePurp_no	Q06_ExcercisePurp_no_dummy	Q06_HealthyDietPurp_no	Q06_HealthyDietPurp_no_dummy	Q06_OtherPurp_no	Q06_OtherPurp_no_dummy	Q06_ProtectionPurp_no	Q06_ProtectionPurp_no_dummy	Q06_RelaxPurp_no	Q06_RelaxPurp_no_dummy	Q06_SleepPurp_no	Q06_SleepPurp_no_dummy	Q06_SocialisePurp_no	Q06_SocialisePurp_no_dummy	Q06_SupplementsPurp_no	Q06_SupplementsPurp_no_dummy	Q06_WorkLifeBalancePurp_no	Q06_WorkLifeBalancePurp_no_dummy	Q07_Test_Criteria_no	Q07_Test_Criteria_Spec_no	Q08_Take_Test_no	Q09a_Test_Reason_no	Q09a_Test_Reason_Spec_no	Q09b_Test_Nonpreventable_no	Q09c_No_Test_no	Q09c_OtherReason_Spec_no	Q10_FamilyFriends_no	Q10_FamilyFriends_no_dummy	Q10_Library_no	Q10_Library_no_dummy	Q10_LifestyleChange_no	Q10_LifestyleChange_no_dummy	Q10_Plan_no	Q10_Plan_no_dummy	Q10_ProfessHelp_no	Q10_ProfessHelp_no_dummy	Q10_TestReactionSpec_no	Q11_BrainStimuli_no	Q11_BrainStimuli_no_dummy	Q11_EatHealthy_no	Q11_EatHealthy_no_dummy	Q11_ExcerciseMore_no	Q11_ExcerciseMore_no_dummy	Q11_ImpSleepingHabits_no	Q11_ImpSleepingHabits_no_dummy	Q11_MoreCulture_no	Q11_MoreCulture_no_dummy	Q11_MoreRelax_no	Q11_MoreRelax_no_dummy	Q11_MoreSocial_no	Q11_MoreSocial_no_dummy	Q11_NoAlcohol_no	Q11_NoAlcohol_no_dummy	Q11_NoSmoking_no	Q11_NoSmoking_no_dummy	Q11_OtherChanges_no	Q11_OtherChanges_no_dummy	Q11_OtherChanges_Spec_no	Q12_MotivateChange_Category_no	Q12_OtherMotivationChange_Spec_no	Q13_NoChange_Motivation_no	Q13_SpecifyNoMotivation_Spec_no	Q14_ChangeAssistance_no	Q14_OtherAssistance_Spec_no	Q15_FreetestAuth_en	Q15_FreetestAuth_en_dummy	Q15_InformAuth_no	Q15_InformAuth_no_dummy	Q15_InsAuth_en	Q15_InsAuth_en_dummy	Q15_RelaxAuth_en	Q15_RelaxAuth_en_dummy	Q15_SubsAuth_no	Q15_SubsAuth_no_dummy	Q15_TaxAuth_no	Q15_TaxAuth_no_dummy	Q16_BrainHealthSpec_no	Q16_BrainHealthSpec_no_dummy	Q16_GP_no	Q16_GP_no_dummy	Q16_HealthAuthWebsites_no	Q16_HealthAuthWebsites_no_dummy	Q16_Newspaper_no	Q16_Newspaper_no_dummy	Q16_OnlineForum_no	Q16_OnlineForum_no_dummy	Q16_PublicResearch_no	Q16_PublicResearch_no_dummy	Q16_ScientificJournals_no	Q16_ScientificJournals_no_dummy	Q16_SocialMedia_no	Q16_SocialMedia_no_dummy	Q16_TVRadio_no	Q16_TVRadio_no_dummy	Q17_BrainResearch_Part_no	Q18_Age_no	Q18_Age_no_dummy	Q19_Residence_no	Q19_Residence_no_dummy	Q20_Sex_no	Q20_Sex_no_dummy	Q21_Education_Coded_no	Q21_Education_Coded_no_dummy	Q22_Relationship_Status_no	Q22_Relationship_Status_no_dummy	Q23_Vocation_categories_no	Q24_Exp_HealthCare_no	Q25_Cognitive_Health_no	Q26_Emotional_Health_no	Q27_Illness_no	Q28_BrainDisease_Care_no
117805	5731782	Consent_Yes_no	Occasionally	Strong	2	Strong	2	Strong	2	Moderate	3	VeryStrong	1	Strong	2	Strong	2	Strong	2	Moderate	3	Strong	2	Strong	2	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Bipolar;Cancer;Depression;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Never	4	Frequently	1	Rarely	3	Frequently	1	NA	Frequently	1	Frequently	1	NA	NA	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Rarely	3	Frequently	1	Accurate;OnlineCriteria	NA	ProbablyNot	NA	NA	NA	Worry	NA	Unlikely	3	Likely	2	Likely	2	Likely	2	Likely	2	NA	Likely	2	NA	NA	AlreadyDo	3	AlreadyDo	3	Likely	2	AlreadyDo	3	AlreadyDo	3	Unlikely	4	AlreadyDo	3	NA	NA	NA	Family;ImpactKnown;WorseMemory	NA	NoInfo;NoMotivation	NA	GP;GroupSupport;SupportFamily	NA	No	2	Yes	1	No	2	No	2	Yes	1	Yes	1	Neutral	2	Neutral	2	Neutral	2	NA	NA	NA	NA	NA	NA	Neutral	2	NA	NA	Neutral	2	No	61-70	4	Norway	126	Female	1	GradSchool	5	Single	1	Employed	Yes	Average	AboveAverage	No	No
117805	5731663	Consent_Yes_no	Occasionally	VeryStrong	1	Strong	2	Strong	2	Moderate	3	Moderate	3	Strong	2	Strong	2	Strong	2	Moderate	3	VeryStrong	1	Strong	2	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Alzheimer;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Never	4	Frequently	1	Frequently	1	Frequently	1	Oppfølging av helse hos lege, Unngår matvarer, medikamenter, aktiviteter eller annet som jeg tenker ikke er bra.	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Accurate;Cheap;SocialSecurity	NA	Probably	Prepare;Respond	NA	ProbablyNot	NA	NA	Likely	2	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	Likely	2	VeryLikely	1	NotAtAll	5	NA	Diagnose;ImpactKnown;WorseMemory	NA	NoInfo;NotHelp	NA	Checkup;GP	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	No	2	GreatExtent	1	Neutral	2	Neutral	2	NotatAll	3	Neutral	2	GreatExtent	1	Neutral	2	NotatAll	3	Neutral	2	No	41-60	3	Norway	126	Female	1	GradSchool	5	Divorced	4	Employed	Yes	Excellent	AboveAverage	Yes	Yes
117805	5731283	Consent_Yes_no	Occasionally	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	VeryStrong	1	VeryStrong	1	Strong	2	VeryStrong	1	Strong	2	VeryStrong	1	VeryImportant	1	VeryImportant	1	Important	2	Important	2	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Never	4	Frequently	1	Occasionally	2	Occasionally	2	Frequently	1	Rarely	3	Occasionally	2	Never	4	Frequently	1	Frequently	1	Occasionally	2	NA	Frequently	1	Occasionally	2	NA	NA	Frequently	1	Rarely	3	Occasionally	2	Occasionally	2	Frequently	1	Occasionally	2	Accurate;OnlineCriteria;SocialSecurity	NA	Definitely	LearnRisk;Respond	NA	ProbablyYes	NA	NA	Likely	2	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	Likely	2	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	Likely	2	NotAtAll	5	NotAtAll	5	NA	NA	NA	Diagnose;ImpactKnown;PersonalAdvice	NA	Expensive;GiveupHobby;NoInfo	NA	Checkup;GP	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	Neutral	2	GreatExtent	1	Neutral	2	Neutral	2	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	No	61-70	4	Norway	126	Female	1	GradSchool	5	DomesticPartner	3	Pensioned;Volunteer-work	Yes	Average	Average	No	No
117805	5730986	Consent_Yes_no	Frequently	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	VeryStrong	1	VeryStrong	1	Important	2	VeryImportant	1	Important	2	Important	2	Important	2	Important	2	Addiction;Alzheimer;Anxiety;Arthritis;Bipolar;Cancer;Depression;Diabetes;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Never	4	Frequently	1	Frequently	1	Frequently	1	lærer meg nye ting	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Accurate;Cheap;NoPain	NA	Probably	Respond	NA	ProbablyYes	NA	NA	NA	NA	DefYes	1	NA	NA	DefYes	1	DefYes	1	NA	VeryLikely	1	NA	NA	NA	NA	NA	NA	VeryLikely	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Diagnose;ImpactKnown;WorseMemory	NA	GiveupHobby;StartNoFun	NA	MobileApp	NA	NA	NA	NA	NA	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	NA	NA	NA	NA	NA	NA	NA	NA	GreatExtent	1	GreatExtent	1	NA	NA	NA	NA	No	61-70	4	Norway	126	Female	1	GradSchool	5	DomesticPartner	3	Employed	Yes	Average	AboveAverage	No	No
117805	5730509	Consent_Yes_no	Occasionally	Strong	2	Strong	2	Strong	2	Strong	2	VeryStrong	1	Moderate	3	Strong	2	Moderate	3	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Occasionally	2	Frequently	1	Occasionally	2	Frequently	1	Occasionally	2	Frequently	1	Never	4	Occasionally	2	Frequently	1	Frequently	1	NA	Occasionally	2	Frequently	1	NA	NA	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Accurate;Cheap;SocialSecurity	NA	Definitely	Information;Respond	NA	DefYes	NA	NA	DefYes	1	DefYes	1	Likely	2	Likely	2	DefYes	1	NA	Likely	2	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	NA	NA	NA	Diagnose;Family;PersonalAdvice	NA	Expensive;NoMotivation;NoTime	NA	Checkup;GP;GroupSupport;MobileApp;SupportFamily	NA	Yes	1	Yes	1	Unknown	3	Yes	1	Yes	1	Yes	1	GreatExtent	1	GreatExtent	1	GreatExtent	1	Neutral	2	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	No	26-40	2	Norway	126	Female	1	VocationSchool	4	Unmarried	2	Employed	Yes	Average	Average	No	No
117805	5730470	Consent_Yes_no	Occasionally	Strong	2	Strong	2	Strong	2	Weak	4	Strong	2	Weak	4	Strong	2	Moderate	3	Strong	2	Moderate	3	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Diabetes;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Rarely	3	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Occasionally	2	Rarely	3	Never	4	Occasionally	2	Occasionally	2	Occasionally	2	Gjør nye ting	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Cheap;OnlineCriteria;Quick	NA	Definitely	Information;Respond	NA	ProbablyYes	NA	NA	Likely	2	DefYes	1	DefYes	1	DefYes	1	Likely	2	Gjort ting som kanskje forebygger	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	AlreadyDo	3	NA	Diagnose;ImpactKnown;WorseMemory	NA	Expensive;NoInfo;NotHelp	NA	Checkup;GP;SupportFamily	NA	Unknown	3	Yes	1	Yes	1	Unknown	3	Yes	1	Yes	1	GreatExtent	1	Neutral	2	GreatExtent	1	NotatAll	3	Neutral	2	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	No	41-60	3	Norway	126	Female	1	GradSchool	5	DomesticPartner	3	Employed	Yes	Average	Average	No	No
117805	5730338	Consent_Yes_no	Occasionally	Strong	2	Strong	2	Moderate	3	Moderate	3	VeryStrong	1	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	VeryStrong	1	VeryImportant	1	VeryImportant	1	Important	2	Important	2	VeryImportant	1	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Occasionally	2	Never	4	Occasionally	2	Frequently	1	Occasionally	2	Leser, strikker, løser sudoku/kryssord/quiz	Occasionally	2	Occasionally	2	Occasionally	2	Frequently	1	Occasionally	2	Occasionally	2	Occasionally	2	Frequently	1	Occasionally	2	Accurate;SocialSecurity	NA	Definitely	Information;Respond	NA	DefYes	NA	NA	DefYes	1	DefYes	1	Likely	2	DefYes	1	DefYes	1	NA	VeryLikely	1	Likely	2	VeryLikely	1	Likely	2	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	AlreadyDo	3	NA	NA	NA	Family;Fun;PersonalAdvice	NA	GiveupHobby;NoMotivation;StartNoFun	NA	GP;GroupSupport;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	No	41-60	3	Norway	126	Female	1	GradSchool	5	Divorced	4	Employed	Yes	Excellent	Excellent	Yes	Yes
117805	5730309	Consent_Yes_no	Occasionally	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Alzheimer;Anxiety;Bipolar;Cancer;Depression;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Never	4	Rarely	3	Occasionally	2	Frequently	1	Frequently	1	Rarely	3	Occasionally	2	Never	4	Frequently	1	Rarely	3	Occasionally	2	Prøver bevisst å lære nye ting	Rarely	3	Rarely	3	Occasionally	2	Frequently	1	Never	4	Frequently	1	Never	4	Never	4	Never	4	Accurate;Cheap;OtherCriteria	må være sikkerhet rundt lagring og oppbevaring av data som blir kartlagt	ProbablyNot	NA	NA	NA	OtherReason;Worry	Anser det ikke som nødvendig, da det er liten tvil om at det er viktig å forebygge. og da gjør man det man kan uten at det trengs noen test	NA	NA	NA	NA	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	NA	NA	NA	Diagnose;PersonalAdvice;WorseMemory	NA	GiveupHobby;NoTime;StartNoFun	NA	Checkup;GP;MobileApp	NA	No	2	Yes	1	No	2	Yes	1	Yes	1	Yes	1	NA	NA	Neutral	2	Neutral	2	Neutral	2	Neutral	2	Neutral	2	GreatExtent	1	NotatAll	3	Neutral	2	No	41-60	3	Norway	126	Female	1	GradSchool	5	DomesticPartner	3	Employed	Yes	Average	Average	No	No
117805	5730140	Consent_Yes_no	Rarely	Strong	2	VeryStrong	1	Strong	2	Weak	4	Strong	2	Strong	2	Strong	2	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Occasionally	2	Frequently	1	Occasionally	2	Occasionally	2	Occasionally	2	Never	4	Never	4	Occasionally	2	Rarely	3	Occasionally	2	NA	Rarely	3	Occasionally	2	NA	NA	Occasionally	2	Occasionally	2	Rarely	3	Never	4	Rarely	3	Occasionally	2	Cheap;OnlineCriteria;Quick	NA	Definitely	LearnRisk;Respond	NA	DefYes	NA	NA	NA	NA	NA	NA	DefYes	1	NA	NA	NA	NA	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	Likely	2	VeryLikely	1	VeryLikely	1	NA	NA	NA	Diagnose;ImpactKnown;WorseMemory	NA	Expensive;NoInfo;NoTime	NA	GP;MobileApp	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	GreatExtent	1	GreatExtent	1	NotatAll	3	NotatAll	3	No	41-60	3	Norway	126	Female	1	GradSchool	5	Divorced	4	Employed	Yes	Average	Average	No	No
117805	5727385	Consent_Yes_no	Frequently	Moderate	3	VeryStrong	1	Strong	2	Strong	2	VeryStrong	1	VeryStrong	1	Strong	2	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Schizophrenia;Stroke	Never	4	Rarely	3	Frequently	1	Rarely	3	Frequently	1	Frequently	1	Occasionally	2	Never	4	Occasionally	2	Occasionally	2	Rarely	3	NA	Occasionally	2	Occasionally	2	NA	NA	Frequently	1	Frequently	1	Occasionally	2	Occasionally	2	Occasionally	2	Rarely	3	Accurate;Cheap;Quick	NA	Definitely	Information;Respond	NA	ProbablyYes	NA	NA	DefYes	1	DefYes	1	DefYes	1	Unlikely	3	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	NA	NA	NA	Diagnose;FamilySupport;PersonalAdvice	NA	Alone;NoMotivation;NotHelp	NA	Checkup;GP;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	NotatAll	3	GreatExtent	1	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	No	18-25	1	Norway	126	Female	1	HighSchool	3	Unmarried	2	Disabled;Student	No	Poor	Poor	Yes	No
117805	5716952	Consent_Yes_no	Frequently	Strong	2	Strong	2	Moderate	3	Moderate	3	Strong	2	Strong	2	Strong	2	Moderate	3	VeryStrong	1	Strong	2	VeryStrong	1	VeryImportant	1	VeryImportant	1	Important	2	VeryImportant	1	Important	2	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Rarely	3	Occasionally	2	Occasionally	2	Rarely	3	Frequently	1	Occasionally	2	Rarely	3	Never	4	Rarely	3	Occasionally	2	Rarely	3	Jevn tilførsel av frisk luft når jeg sover	Occasionally	2	Occasionally	2	Frequently	1	Frequently	1	Occasionally	2	Rarely	3	Rarely	3	Occasionally	2	Never	4	Accurate;NoPain;SocialSecurity	NA	Definitely	Information;Respond	NA	ProbablyYes	NA	NA	Unlikely	3	DefYes	1	Likely	2	Likely	2	Likely	2	NA	Likely	2	VeryLikely	1	VeryLikely	1	Likely	2	Likely	2	AlreadyDo	3	Likely	2	AlreadyDo	3	AlreadyDo	3	NA	NA	NA	Affordable;Diagnose;WorseMemory	NA	Expensive;NoTime;OtherMotivationNoChange	Allerede fysiske og psykiske utfordringer som gjør trening og endring vanskelig	Checkup;GP;MobileApp	NA	No	2	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	Neutral	2	Neutral	2	NA	NA	NA	NA	Neutral	2	Neutral	2	NA	NA	NA	NA	No	26-40	2	Norway	126	Female	1	GradSchool	5	DomesticPartner	3	Employed	No	BelowAverage	UnderAverage	Yes	No
117805	5695921	Consent_Yes_no	Frequently	VeryStrong	1	Strong	2	Moderate	3	Moderate	3	Strong	2	Moderate	3	VeryStrong	1	Moderate	3	VeryStrong	1	VeryStrong	1	VeryStrong	1	Important	2	VeryImportant	1	Important	2	VeryImportant	1	VeryImportant	1	Important	2	Addiction;Alzheimer;Anxiety;Arthritis;Bipolar;Cancer;Depression;Diabetes;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Occasionally	2	Frequently	1	Frequently	1	Never	4	Occasionally	2	Occasionally	2	Never	4	Frequently	1	Frequently	1	Occasionally	2	NA	Occasionally	2	Frequently	1	NA	NA	Never	4	Occasionally	2	Occasionally	2	Frequently	1	Frequently	1	Occasionally	2	Cheap;OnlineCriteria;Quick	NA	Definitely	Information;Respond	NA	DefYes	NA	NA	NA	NA	DefYes	1	DefYes	1	NA	NA	NA	NA	NA	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	Likely	2	NA	NA	VeryLikely	1	Likely	2	NotAtAll	5	NA	NA	NA	Diagnose;ImpactKnown;WorseMemory	NA	Expensive;StartNoFun	NA	MobileApp	NA	Yes	1	Yes	1	NA	NA	Yes	1	Yes	1	Yes	1	NA	NA	NA	NA	NA	NA	NA	NA	GreatExtent	1	NA	NA	GreatExtent	1	NA	NA	NA	NA	No	61-70	4	Norway	126	Male	2	GradSchool	5	Unmarried	2	Employed	No	AboveAverage	Excellent	No	No
117805	5690278	Consent_Yes_no	Frequently	VeryStrong	1	Moderate	3	Strong	2	Moderate	3	VeryStrong	1	Moderate	3	VeryStrong	1	Moderate	3	VeryStrong	1	VeryStrong	1	Strong	2	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Parkinson;Schizophrenia	Rarely	3	Occasionally	2	Frequently	1	Occasionally	2	Never	4	Occasionally	2	Occasionally	2	Never	4	Rarely	3	Frequently	1	Occasionally	2	Meditasjon	Occasionally	2	Frequently	1	Rarely	3	Never	4	Occasionally	2	Occasionally	2	Rarely	3	Frequently	1	Occasionally	2	Accurate;Cheap;SocialSecurity	NA	Definitely	Information;Respond	NA	DefYes	NA	NA	Likely	2	DefYes	1	Likely	2	Likely	2	Likely	2	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	NA	NA	NA	Diagnose;Family;WorseMemory	NA	NoInfo;NoMotivation;NotHelp	NA	Checkup;GP;MobileApp	NA	Yes	1	Yes	1	Unknown	3	Yes	1	Yes	1	Yes	1	GreatExtent	1	NotatAll	3	Neutral	2	NotatAll	3	Neutral	2	Neutral	2	Neutral	2	NotatAll	3	Neutral	2	No	41-60	3	Norway	126	Male	2	GradSchool	5	Unmarried	2	Employed	No	Average	UnderAverage	Yes	Yes
117805	5689557	Consent_Yes_no	Frequently	Moderate	3	Moderate	3	Moderate	3	Moderate	3	Moderate	3	Strong	2	Strong	2	Moderate	3	Strong	2	Strong	2	Moderate	3	Important	2	Important	2	Important	2	VeryImportant	1	Important	2	Important	2	Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Rarely	3	Never	4	Occasionally	2	Occasionally	2	Frequently	1	Occasionally	2	Occasionally	2	Never	4	Rarely	3	Rarely	3	Never	4	Strikker, duolingo.	Occasionally	2	Rarely	3	Frequently	1	Frequently	1	Occasionally	2	Occasionally	2	Never	4	Rarely	3	Never	4	Accurate;NoPain;SocialSecurity	NA	Definitely	Information;Respond	NA	DefYes	NA	NA	Unlikely	3	DefYes	1	Likely	2	Likely	2	Likely	2	Informert venner og familie om at våres tid sammen ville sannsynligvis blitt kort.	AlreadyDo	3	VeryLikely	1	Likely	2	Likely	2	Unlikely	4	Likely	2	Likely	2	Likely	2	Likely	2	NA	NA	NA	PersonalAdvice;WorseMemory	NA	Expensive;NoInfo;NoMotivation	NA	Checkup;GP	NA	Yes	1	Yes	1	Unknown	3	Yes	1	Yes	1	Yes	1	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	No	41-60	3	Norway	126	Female	1	HighSchool	3	Single	1	Disabled;Stay-at-home;Student;Volunteer-work	No	Average	Average	Yes	No
